x,y,z,g,wa,wr
105.0,100.0,90.0,144,90.0,90
105.0,100.0,90.0,144,90.0,90
180.0,22.0,15.0,144,90.0,90
180.0,22.0,15.0,36,90.0,90
28.0,24.0,164.0,36,90.0,90
23.0,159.0,164.0,36,90.0,90
24.0,160.0,77.0,36,90.0,90
115.0,138.0,77.0,36,90.0,90
100.0,92.0,77.0,139,90.0,90
100.0,92.0,77.0,139,90.0,90
