x,y,z,g,wa,wr
100.0,100.0,90.0,90,90.0,90
100.0,100.0,90.0,152,90.0,90
100.0,100.0,90.0,152,90.0,90
100.0,100.0,90.0,44,90.0,90
20.0,29.0,90.0,44,90.0,90
173.0,25.0,90.0,44,90.0,90
182.0,166.0,90.0,44,90.0,90
26.0,176.0,90.0,44,90.0,90
97.0,91.0,90.0,44,90.0,90
97.0,91.0,90.0,152,90.0,90
97.0,91.0,90.0,152,90.0,90
