x,y,z,g,wa,wr
103.0,100.0,95.0,139,90.0,90
44.0,21.0,11.0,139,90.0,90
86.0,30.0,152.0,139,90.0,90
99.0,159.0,152.0,139,90.0,90
99.0,159.0,64.0,139,90.0,90
107.0,15.0,64.0,139,90.0,90
107.0,15.0,172.0,139,90.0,90
147.0,132.0,172.0,139,90.0,90
147.0,132.0,39.0,139,90.0,90
111.0,10.0,39.0,139,90.0,90
111.0,10.0,148.0,139,90.0,90
107.0,104.0,75.0,139,90.0,90
107.0,104.0,75.0,139,90.0,90
